x1,x2
1.15,3.7
1.15,3.75
1.15,3.8
1.15,3.85
1.15,3.9
1.15,3.95
1.15,4
1.15,4.05
1.15,4.1
1.15,4.15
1.15,4.2
1.15,4.25
1.15,4.3
1.15,4.35
1.15,4.4
1.15,4.45
1.15,4.5
1.15,4.55
1.15,4.6
1.15,4.65
1.15,4.7
1.15,4.75
1.15,4.8
1.15,4.85
1.15,4.9
1.15,4.95
1.15,5
1.15,5.05
1.15,5.1
1.15,5.15
1.15,5.2
1.15,5.25
1.15,5.3
1.15,5.35
1.15,5.4
1.15,5.45
1.15,5.5
1.15,5.55
1.15,5.6
1.15,5.65
1.15,5.7
1.15,5.75
1.15,5.8
1.15,5.85
1.15,5.9
1.15,5.95
1.15,6
1.15,6.05
1.15,6.1
1.15,6.15
1.15,6.2
1.15,6.25
1.15,6.3
1.15,6.35
1.15,6.4
1.15,6.45
1.15,6.5
1.15,6.55
1.15,6.6
1.15,6.65
1.15,6.7
1.15,6.75
1.15,6.8
1.15,6.85
1.15,6.9
1.15,6.95
1.15,7
1.15,7.05
1.15,7.1
1.15,7.15
1.15,7.2
1.15,7.25
1.15,7.3
1.15,7.35
1.15,7.4
1.15,7.45
1.15,7.5
1.15,7.55
1.15,7.6
1.15,7.65
1.15,7.7
1.15,7.75
1.15,7.8
1.15,7.85
1.15,7.9
1.15,7.95
1.15,8
1.15,8.05
1.15,8.1
1.15,8.15
1.15,8.2
1.15,8.25
1.15,8.3
1.15,8.35
1.15,8.4
1.15,8.45
1.15,8.5
1.15,8.55
1.15,8.6
1.15,8.65
1.15,8.7
1.15,8.75
1.15,8.8
1.15,8.85
1.15,8.9
1.15,8.95
1.15,9
1.15,9.05
1.15,9.1
1.15,9.15
1.15,9.2
1.15,9.25
1.15,9.3
1.15,9.35
1.15,9.4
1.15,9.45
1.15,9.5
1.15,9.55
1.15,9.6
1.15,9.65
1.15,9.7
1.15,9.75
1.15,9.8
1.15,9.85
1.15,9.9
1.15,9.95
1.15,10
1.15,10.05
1.15,10.1
1.15,10.15
1.15,10.2
1.15,10.25
1.15,10.3
1.15,10.35
1.15,10.4
1.15,10.45
1.15,10.5
1.15,10.55
1.15,10.6
1.15,10.65
1.15,10.7
1.15,10.75
1.15,10.8
1.15,10.85
1.15,10.9
1.15,10.95
1.15,11
1.15,11.05
1.15,11.1
1.15,11.15
1.15,11.2
1.15,11.25
1.15,11.3
1.15,11.35
1.15,11.4
1.15,11.45
1.15,11.5
1.15,11.55
1.15,11.6
1.15,11.65
1.15,11.7
1.15,11.75
1.15,11.8
1.15,11.85
1.15,11.9
1.15,11.95
1.15,12
1.15,12.05
1.15,12.1
1.15,12.15
1.15,12.2
1.15,12.25
1.15,12.3
1.15,12.35
1.15,12.4
1.15,12.45
1.15,12.5
1.15,12.55
1.15,12.6
1.15,12.65
1.15,12.7
1.15,12.75
1.15,12.8
1.15,12.85
1.15,12.9
1.15,12.95
1.15,13
1.15,13.05
1.15,13.1
1.15,13.15
1.15,13.2
1.2,0
1.2,0.05
1.2,0.1
1.2,0.15
1.2,0.2
1.2,0.25
1.2,0.3
1.2,0.35
1.2,0.4
1.2,0.45
1.2,0.5
1.2,0.55
1.2,0.6
1.2,0.65
1.2,0.7
1.2,0.75
1.2,0.8
1.2,0.85
1.2,0.9
1.2,0.95
1.2,1
1.2,1.05
1.2,1.1
1.2,1.15
1.2,1.2
1.2,1.25
1.2,1.3
1.2,1.35
1.2,1.4
1.2,1.45
1.2,1.5
1.2,1.55
1.2,1.6
1.2,1.65
1.2,1.7
1.2,1.75
1.2,1.8
1.2,1.85
1.2,1.9
1.2,1.95
1.2,2
1.2,2.05
1.2,2.1
1.2,2.15
1.2,2.2
1.2,2.25
1.2,2.3
1.2,2.35
1.2,2.4
1.2,2.45
1.2,2.5
1.2,2.55
1.2,2.6
1.2,2.65
1.2,2.7
1.2,2.75
1.2,2.8
1.2,2.85
1.2,2.9
1.2,2.95
1.2,3
1.2,3.05
1.2,3.1
1.2,3.15
1.2,3.2
1.2,3.25
1.2,3.3
1.2,3.35
1.2,3.4
1.2,3.45
1.2,3.5
1.2,3.55
1.2,3.6
1.2,3.65
1.2,3.7
1.2,3.75
1.2,3.8
1.2,3.85
1.2,3.9
1.2,3.95
1.2,4
1.2,4.05
1.2,4.1
1.2,4.15
1.2,4.2
1.2,4.25
1.2,4.3
1.2,4.35
1.2,4.4
1.2,4.45
1.2,4.5
1.2,4.55
1.2,4.6
1.2,4.65
1.2,4.7
1.2,4.75
1.2,4.8
1.2,4.85
1.2,4.9
1.2,4.95
1.2,5
1.2,5.05
1.2,5.1
1.2,5.15
1.2,5.2
1.2,5.25
1.2,5.3
1.2,5.35
1.2,5.4
1.2,5.45
1.2,5.5
1.2,5.55
1.2,5.6
1.2,5.65
1.2,5.7
1.2,5.75
1.2,5.8
1.2,5.85
1.2,5.9
1.2,5.95
1.2,6
1.2,6.05
1.2,6.1
1.2,6.15
1.2,6.2
1.2,6.25
1.2,6.3
1.2,6.35
1.2,6.4
1.2,6.45
1.2,6.5
1.2,6.55
1.2,6.6
1.2,6.65
1.2,6.7
1.2,6.75
1.2,6.8
1.2,6.85
1.2,6.9
1.2,6.95
1.2,7
1.2,7.05
1.2,7.1
1.2,7.15
1.2,7.2
1.2,7.25
1.2,7.3
1.2,7.35
1.2,7.4
1.2,7.45
1.2,7.5
1.2,7.55
1.2,7.6
1.2,7.65
1.2,7.7
1.2,7.75
1.2,7.8
1.2,7.85
1.2,7.9
1.2,7.95
1.2,8
1.2,8.05
1.2,8.1
1.2,8.15
1.2,8.2
1.2,8.25
1.2,8.3
1.2,8.35
1.2,8.4
1.2,8.45
1.2,8.5
1.2,8.55
1.2,8.6
1.2,8.65
1.2,8.7
1.2,8.75
1.2,8.8
1.2,8.85
1.2,8.9
1.2,8.95
1.2,9
1.2,9.05
1.2,9.1
1.2,9.15
1.2,9.2
1.2,9.25
1.2,9.3
1.2,9.35
1.2,9.4
1.2,9.45
1.2,9.5
1.2,9.55
1.2,9.6
1.2,9.65
1.2,9.7
1.2,9.75
1.2,9.8
1.2,9.85
1.2,9.9
1.2,9.95
1.2,10
1.2,10.05
1.2,10.1
1.2,10.15
1.2,10.2
1.2,10.25
1.2,10.3
1.2,10.35
1.2,10.4
1.2,10.45
1.2,10.5
1.2,10.55
1.2,10.6
1.2,10.65
1.2,10.7
1.2,10.75
1.2,10.8
1.2,10.85
1.2,10.9
1.2,10.95
1.2,11
1.2,11.05
1.2,11.1
1.2,11.15
1.2,11.2
1.2,11.25
1.2,11.3
1.2,11.35
1.2,11.4
1.2,11.45
1.2,11.5
1.2,11.55
1.2,11.6
1.2,11.65
1.2,11.7
1.2,11.75
1.2,11.8
1.2,11.85
1.2,11.9
1.2,11.95
1.2,12
1.2,12.05
1.2,12.1
1.2,12.15
1.2,12.2
1.2,12.25
1.2,12.3
1.2,12.35
1.2,12.4
1.2,12.45
1.2,12.5
1.2,12.55
1.2,12.6
1.2,12.65
1.2,12.7
1.2,12.75
1.2,12.8
1.2,12.85
1.2,12.9
1.2,12.95
1.2,13
1.2,13.05
1.2,13.1
1.2,13.15
1.25,0
1.25,0.05
1.25,0.1
1.25,0.15
1.25,0.2
1.25,0.25
1.25,0.3
1.25,0.35
1.25,0.4
1.25,0.45
1.25,0.5
1.25,0.55
1.25,0.6
1.25,0.65
1.25,0.7
1.25,0.75
1.25,0.8
1.25,0.85
1.25,0.9
1.25,0.95
1.25,1
1.25,1.05
1.25,1.1
1.25,1.15
1.25,1.2
1.25,1.25
1.25,1.3
1.25,1.35
1.25,1.4
1.25,1.45
1.25,1.5
1.25,1.55
1.25,1.6
1.25,1.65
1.25,1.7
1.25,1.75
1.25,1.8
1.25,1.85
1.25,1.9
1.25,1.95
1.25,2
1.25,2.05
1.25,2.1
1.25,2.15
1.25,2.2
1.25,2.25
1.25,2.3
1.25,2.35
1.25,2.4
1.25,2.45
1.25,2.5
1.25,2.55
1.25,2.6
1.25,2.65
1.25,2.7
1.25,2.75
1.25,2.8
1.25,2.85
1.25,2.9
1.25,2.95
1.25,3
1.25,3.05
1.25,3.1
1.25,3.15
1.25,3.2
1.25,3.25
1.25,3.3
1.25,3.35
1.25,3.4
1.25,3.45
1.25,3.5
1.25,3.55
1.25,3.6
1.25,3.65
1.25,3.7
1.25,3.75
1.25,3.8
1.25,3.85
1.25,3.9
1.25,3.95
1.25,4
1.25,4.05
1.25,4.1
1.25,4.15
1.25,4.2
1.25,4.25
1.25,4.3
1.25,4.35
1.25,4.4
1.25,4.45
1.25,4.5
1.25,4.55
1.25,4.6
1.25,4.65
1.25,4.7
1.25,4.75
1.25,4.8
1.25,4.85
1.25,4.9
1.25,4.95
1.25,5
1.25,5.05
1.25,5.1
1.25,5.15
1.25,5.2
1.25,5.25
1.25,5.3
1.25,5.35
1.25,5.4
1.25,5.45
1.25,5.5
1.25,5.55
1.25,5.6
1.25,5.65
1.25,5.7
1.25,5.75
1.25,5.8
1.25,5.85
1.25,5.9
1.25,5.95
1.25,6
1.25,6.05
1.25,6.1
1.25,6.15
1.25,6.2
1.25,6.25
1.25,6.3
1.25,6.35
1.25,6.4
1.25,6.45
1.25,6.5
1.25,6.55
1.25,6.6
1.25,6.65
1.25,6.7
1.25,6.75
1.25,6.8
1.25,6.85
1.25,6.9
1.25,6.95
1.25,7
1.25,7.05
1.25,7.1
1.25,7.15
1.25,7.2
1.25,7.25
1.25,7.3
1.25,7.35
1.25,7.4
1.25,7.45
1.25,7.5
1.25,7.55
1.25,7.6
1.25,7.65
1.25,7.7
1.25,7.75
1.25,7.8
1.25,7.85
1.25,7.9
1.25,7.95
1.25,8
1.25,8.05
1.25,8.1
1.25,8.15
1.25,8.2
1.25,8.25
1.25,8.3
1.25,8.35
1.25,8.4
1.25,8.45
1.25,8.5
1.25,8.55
1.25,8.6
1.25,8.65
1.25,8.7
1.25,8.75
1.25,8.8
1.25,8.85
1.25,8.9
1.25,8.95
1.25,9
1.25,9.05
1.25,9.1
1.25,9.15
1.25,9.2
1.25,9.25
1.25,9.3
1.25,9.35
1.25,9.4
1.25,9.45
1.25,9.5
1.25,9.55
1.25,9.6
1.25,9.65
1.25,9.7
1.25,9.75
1.25,9.8
1.25,9.85
1.25,9.9
1.25,9.95
1.25,10
1.25,10.05
1.25,10.1
1.25,10.15
1.25,10.2
1.25,10.25
1.25,10.3
1.25,10.35
1.25,10.4
1.25,10.45
1.25,10.5
1.25,10.55
1.25,10.6
1.25,10.65
1.25,10.7
1.25,10.75
1.25,10.8
1.25,10.85
1.25,10.9
1.25,10.95
1.25,11
1.25,11.05
1.25,11.1
1.25,11.15
1.25,11.2
1.25,11.25
1.25,11.3
1.25,11.35
1.25,11.4
1.25,11.45
1.25,11.5
1.25,11.55
1.25,11.6
1.25,11.65
1.25,11.7
1.25,11.75
1.25,11.8
1.25,11.85
1.25,11.9
1.25,11.95
1.25,12
1.25,12.05
1.25,12.1
1.25,12.15
1.25,12.2
1.25,12.25
1.25,12.3
1.25,12.35
1.25,12.4
1.25,12.45
1.25,12.5
1.25,12.55
1.25,12.6
1.25,12.65
1.25,12.7
1.25,12.75
1.25,12.8
1.25,12.85
1.25,12.9
1.25,12.95
1.25,13
1.25,13.05
1.25,13.1
1.25,13.15
1.3,0
1.3,0.05
1.3,0.1
1.3,0.15
1.3,0.2
1.3,0.25
1.3,0.3
1.3,0.35
1.3,0.4
1.3,0.45
1.3,0.5
1.3,0.55
1.3,0.6
1.3,0.65
1.3,0.7
1.3,0.75
1.3,0.8
1.3,0.85
1.3,0.9
1.3,0.95
1.3,1
1.3,1.05
1.3,1.1
1.3,1.15
1.3,1.2
1.3,1.25
1.3,1.3
1.3,1.35
1.3,1.4
1.3,1.45
1.3,1.5
1.3,1.55
1.3,1.6
1.3,1.65
1.3,1.7
1.3,1.75
1.3,1.8
1.3,1.85
1.3,1.9
1.3,1.95
1.3,2
1.3,2.05
1.3,2.1
1.3,2.15
1.3,2.2
1.3,2.25
1.3,2.3
1.3,2.35
1.3,2.4
1.3,2.45
1.3,2.5
1.3,2.55
1.3,2.6
1.3,2.65
1.3,2.7
1.3,2.75
1.3,2.8
1.3,2.85
1.3,2.9
1.3,2.95
1.3,3
1.3,3.05
1.3,3.1
1.3,3.15
1.3,3.2
1.3,3.25
1.3,3.3
1.3,3.35
1.3,3.4
1.3,3.45
1.3,3.5
1.3,3.55
1.3,3.6
1.3,3.65
1.3,3.7
1.3,3.75
1.3,3.8
1.3,3.85
1.3,3.9
1.3,3.95
1.3,4
1.3,4.05
1.3,4.1
1.3,4.15
1.3,4.2
1.3,4.25
1.3,4.3
1.3,4.35
1.3,4.4
1.3,4.45
1.3,4.5
1.3,4.55
1.3,4.6
1.3,4.65
1.3,4.7
1.3,4.75
1.3,4.8
1.3,4.85
1.3,4.9
1.3,4.95
1.3,5
1.3,5.05
1.3,5.1
1.3,5.15
1.3,5.2
1.3,5.25
1.3,5.3
1.3,5.35
1.3,5.4
1.3,5.45
1.3,5.5
1.3,5.55
1.3,5.6
1.3,5.65
1.3,5.7
1.3,5.75
1.3,5.8
1.3,5.85
1.3,5.9
1.3,5.95
1.3,6
1.3,6.05
1.3,6.1
1.3,6.15
1.3,6.2
1.3,6.25
1.3,6.3
1.3,6.35
1.3,6.4
1.3,6.45
1.3,6.5
1.3,6.55
1.3,6.6
1.3,6.65
1.3,6.7
1.3,6.75
1.3,6.8
1.3,6.85
1.3,6.9
1.3,6.95
1.3,7
1.3,7.05
1.3,7.1
1.3,7.15
1.3,7.2
1.3,7.25
1.3,7.3
1.3,7.35
1.3,7.4
1.3,7.45
1.3,7.5
1.3,7.55
1.3,7.6
1.3,7.65
1.3,7.7
1.3,7.75
1.3,7.8
1.3,7.85
1.3,7.9
1.3,7.95
1.3,8
1.3,8.05
1.3,8.1
1.3,8.15
1.3,8.2
1.3,8.25
1.3,8.3
1.3,8.35
1.3,8.4
1.3,8.45
1.3,8.5
1.3,8.55
1.3,8.6
1.3,8.65
1.3,8.7
1.3,8.75
1.3,8.8
1.3,8.85
1.3,8.9
1.3,8.95
1.3,9
1.3,9.05
1.3,9.1
1.3,9.15
1.3,9.2
1.3,9.25
1.3,9.3
1.3,9.35
1.3,9.4
1.3,9.45
1.3,9.5
1.3,9.55
1.3,9.6
1.3,9.65
1.3,9.7
1.3,9.75
1.3,9.8
1.3,9.85
1.3,9.9
1.3,9.95
1.3,10
1.3,10.05
1.3,10.1
1.3,10.15
1.3,10.2
1.3,10.25
1.3,10.3
1.3,10.35
1.3,10.4
1.3,10.45
1.3,10.5
1.3,10.55
1.3,10.6
1.3,10.65
1.3,10.7
1.3,10.75
1.3,10.8
1.3,10.85
1.3,10.9
1.3,10.95
1.3,11
1.3,11.05
1.3,11.1
1.3,11.15
1.3,11.2
1.3,11.25
1.3,11.3
1.3,11.35
1.3,11.4
1.3,11.45
1.3,11.5
1.3,11.55
1.3,11.6
1.3,11.65
1.3,11.7
1.3,11.75
1.3,11.8
1.3,11.85
1.3,11.9
1.3,11.95
1.3,12
1.3,12.05
1.3,12.1
1.3,12.15
1.3,12.2
1.3,12.25
1.3,12.3
1.3,12.35
1.3,12.4
1.3,12.45
1.3,12.5
1.3,12.55
1.3,12.6
1.3,12.65
1.3,12.7
1.3,12.75
1.3,12.8
1.3,12.85
1.3,12.9
1.3,12.95
1.3,13
1.3,13.05
1.3,13.1
1.35,0
1.35,0.05
1.35,0.1
1.35,0.15
1.35,0.2
1.35,0.25
1.35,0.3
1.35,0.35
1.35,0.4
1.35,0.45
1.35,0.5
1.35,0.55
1.35,0.6
1.35,0.65
1.35,0.7
1.35,0.75
1.35,0.8
1.35,0.85
1.35,0.9
1.35,0.95
1.35,1
1.35,1.05
1.35,1.1
1.35,1.15
1.35,1.2
1.35,1.25
1.35,1.3
1.35,1.35
1.35,1.4
1.35,1.45
1.35,1.5
1.35,1.55
1.35,1.6
1.35,1.65
1.35,1.7
1.35,1.75
1.35,1.8
1.35,1.85
1.35,1.9
1.35,1.95
1.35,2
1.35,2.05
1.35,2.1
1.35,2.15
1.35,2.2
1.35,2.25
1.35,2.3
1.35,2.35
1.35,2.4
1.35,2.45
1.35,2.5
1.35,2.55
1.35,2.6
1.35,2.65
1.35,2.7
1.35,2.75
1.35,2.8
1.35,2.85
1.35,2.9
1.35,2.95
1.35,3
1.35,3.05
1.35,3.1
1.35,3.15
1.35,3.2
1.35,3.25
1.35,3.3
1.35,3.35
1.35,3.4
1.35,3.45
1.35,3.5
1.35,3.55
1.35,3.6
1.35,3.65
1.35,3.7
1.35,3.75
1.35,3.8
1.35,3.85
1.35,3.9
1.35,3.95
1.35,4
1.35,4.05
1.35,4.1
1.35,4.15
1.35,4.2
1.35,4.25
1.35,4.3
1.35,4.35
1.35,4.4
1.35,4.45
1.35,4.5
1.35,4.55
1.35,4.6
1.35,4.65
1.35,4.7
1.35,4.75
1.35,4.8
1.35,4.85
1.35,4.9
1.35,4.95
1.35,5
1.35,5.05
1.35,5.1
1.35,5.15
1.35,5.2
1.35,5.25
1.35,5.3
1.35,5.35
1.35,5.4
1.35,5.45
1.35,5.5
1.35,5.55
1.35,5.6
1.35,5.65
1.35,5.7
1.35,5.75
1.35,5.8
1.35,5.85
1.35,5.9
1.35,5.95
1.35,6
1.35,6.05
1.35,6.1
1.35,6.15
1.35,6.2
1.35,6.25
1.35,6.3
1.35,6.35
1.35,6.4
1.35,6.45
1.35,6.5
1.35,6.55
1.35,6.6
1.35,6.65
1.35,6.7
1.35,6.75
1.35,6.8
1.35,6.85
1.35,6.9
1.35,6.95
1.35,7
1.35,7.05
1.35,7.1
1.35,7.15
1.35,7.2
1.35,7.25
1.35,7.3
1.35,7.35
1.35,7.4
1.35,7.45
1.35,7.5
1.35,7.55
1.35,7.6
1.35,7.65
1.35,7.7
1.35,7.75
1.35,7.8
1.35,7.85
1.35,7.9
1.35,7.95
1.35,8
1.35,8.05
1.35,8.1
1.35,8.15
1.35,8.2
1.35,8.25
1.35,8.3
1.35,8.35
1.35,8.4
1.35,8.45
1.35,8.5
1.35,8.55
1.35,8.6
1.35,8.65
1.35,8.7
1.35,8.75
1.35,8.8
1.35,8.85
1.35,8.9
1.35,8.95
1.35,9
1.35,9.05
1.35,9.1
1.35,9.15
1.35,9.2
1.35,9.25
1.35,9.3
1.35,9.35
1.35,9.4
1.35,9.45
1.35,9.5
1.35,9.55
1.35,9.6
1.35,9.65
1.35,9.7
1.35,9.75
1.35,9.8
1.35,9.85
1.35,9.9
1.35,9.95
1.35,10
1.35,10.05
1.35,10.1
1.35,10.15
1.35,10.2
1.35,10.25
1.35,10.3
1.35,10.35
1.35,10.4
1.35,10.45
1.35,10.5
1.35,10.55
1.35,10.6
1.35,10.65
1.35,10.7
1.35,10.75
1.35,10.8
1.35,10.85
1.35,10.9
1.35,10.95
1.35,11
1.35,11.05
1.35,11.1
1.35,11.15
1.35,11.2
1.35,11.25
1.35,11.3
1.35,11.35
1.35,11.4
1.35,11.45
1.35,11.5
1.35,11.55
1.35,11.6
1.35,11.65
1.35,11.7
1.35,11.75
1.35,11.8
1.35,11.85
1.35,11.9
1.35,11.95
1.35,12
1.35,12.05
1.35,12.1
1.35,12.15
1.35,12.2
1.35,12.25
1.35,12.3
1.35,12.35
1.35,12.4
1.35,12.45
1.35,12.5
1.35,12.55
1.35,12.6
1.35,12.65
1.35,12.7
1.35,12.75
1.35,12.8
1.35,12.85
1.35,12.9
1.35,12.95
1.35,13
1.35,13.05
1.4,0
1.4,0.05
1.4,0.1
1.4,0.15
1.4,0.2
1.4,0.25
1.4,0.3
1.4,0.35
1.4,0.4
1.4,0.45
1.4,0.5
1.4,0.55
1.4,0.6
1.4,0.65
1.4,0.7
1.4,0.75
1.4,0.8
1.4,0.85
1.4,0.9
1.4,0.95
1.4,1
1.4,1.05
1.4,1.1
1.4,1.15
1.4,1.2
1.4,1.25
1.4,1.3
1.4,1.35
1.4,1.4
1.4,1.45
1.4,1.5
1.4,1.55
1.4,1.6
1.4,1.65
1.4,1.7
1.4,1.75
1.4,1.8
1.4,1.85
1.4,1.9
1.4,1.95
1.4,2
1.4,2.05
1.4,2.1
1.4,2.15
1.4,2.2
1.4,2.25
1.4,2.3
1.4,2.35
1.4,2.4
1.4,2.45
1.4,2.5
1.4,2.55
1.4,2.6
1.4,2.65
1.4,2.7
1.4,2.75
1.4,2.8
1.4,2.85
1.4,2.9
1.4,2.95
1.4,3
1.4,3.05
1.4,3.1
1.4,3.15
1.4,3.2
1.4,3.25
1.4,3.3
1.4,3.35
1.4,3.4
1.4,3.45
1.4,3.5
1.4,3.55
1.4,3.6
1.4,3.65
1.4,3.7
1.4,3.75
1.4,3.8
1.4,3.85
1.4,3.9
1.4,3.95
1.4,4
1.4,4.05
1.4,4.1
1.4,4.15
1.4,4.2
1.4,4.25
1.4,4.3
1.4,4.35
1.4,4.4
1.4,4.45
1.4,4.5
1.4,4.55
1.4,4.6
1.4,4.65
1.4,4.7
1.4,4.75
1.4,4.8
1.4,4.85
1.4,4.9
1.4,4.95
1.4,5
1.4,5.05
1.4,5.1
1.4,5.15
1.4,5.2
1.4,5.25
1.4,5.3
1.4,5.35
1.4,5.4
1.4,5.45
1.4,5.5
1.4,5.55
1.4,5.6
1.4,5.65
1.4,5.7
1.4,5.75
1.4,5.8
1.4,5.85
1.4,5.9
1.4,5.95
1.4,6
1.4,6.05
1.4,6.1
1.4,6.15
1.4,6.2
1.4,6.25
1.4,6.3
1.4,6.35
1.4,6.4
1.4,6.45
1.4,6.5
1.4,6.55
1.4,6.6
1.4,6.65
1.4,6.7
1.4,6.75
1.4,6.8
1.4,6.85
1.4,6.9
1.4,6.95
1.4,7
1.4,7.05
1.4,7.1
1.4,7.15
1.4,7.2
1.4,7.25
1.4,7.3
1.4,7.35
1.4,7.4
1.4,7.45
1.4,7.5
1.4,7.55
1.4,7.6
1.4,7.65
1.4,7.7
1.4,7.75
1.4,7.8
1.4,7.85
1.4,7.9
1.4,7.95
1.4,8
1.4,8.05
1.4,8.1
1.4,8.15
1.4,8.2
1.4,8.25
1.4,8.3
1.4,8.35
1.4,8.4
1.4,8.45
1.4,8.5
1.4,8.55
1.4,8.6
1.4,8.65
1.4,8.7
1.4,8.75
1.4,8.8
1.4,8.85
1.4,8.9
1.4,8.95
1.4,9
1.4,9.05
1.4,9.1
1.4,9.15
1.4,9.2
1.4,9.25
1.4,9.3
1.4,9.35
1.4,9.4
1.4,9.45
1.4,9.5
1.4,9.55
1.4,9.6
1.4,9.65
1.4,9.7
1.4,9.75
1.4,9.8
1.4,9.85
1.4,9.9
1.4,9.95
1.4,10
1.4,10.05
1.4,10.1
1.4,10.15
1.4,10.2
1.4,10.25
1.4,10.3
1.4,10.35
1.4,10.4
1.4,10.45
1.4,10.5
1.4,10.55
1.4,10.6
1.4,10.65
1.4,10.7
1.4,10.75
1.4,10.8
1.4,10.85
1.4,10.9
1.4,10.95
1.4,11
1.4,11.05
1.4,11.1
1.4,11.15
1.4,11.2
1.4,11.25
1.4,11.3
1.4,11.35
1.4,11.4
1.4,11.45
1.4,11.5
1.4,11.55
1.4,11.6
1.4,11.65
1.4,11.7
1.4,11.75
1.4,11.8
1.4,11.85
1.4,11.9
1.4,11.95
1.4,12
1.4,12.05
1.4,12.1
1.4,12.15
1.4,12.2
1.4,12.25
1.4,12.3
1.4,12.35
1.4,12.4
1.4,12.45
1.4,12.5
1.4,12.55
1.4,12.6
1.4,12.65
1.4,12.7
1.4,12.75
1.4,12.8
1.4,12.85
1.4,12.9
1.4,12.95
1.4,13
1.4,13.05
1.45,0
1.45,0.05
1.45,0.1
1.45,0.15
1.45,0.2
1.45,0.25
1.45,0.3
1.45,0.35
1.45,0.4
1.45,0.45
1.45,0.5
1.45,0.55
1.45,0.6
1.45,0.65
1.45,0.7
1.45,0.75
1.45,0.8
1.45,0.85
1.45,0.9
1.45,0.95
1.45,1
1.45,1.05
1.45,1.1
1.45,1.15
1.45,1.2
1.45,1.25
1.45,1.3
1.45,1.35
1.45,1.4
1.45,1.45
1.45,1.5
1.45,1.55
1.45,1.6
1.45,1.65
1.45,1.7
1.45,1.75
1.45,1.8
1.45,1.85
1.45,1.9
1.45,1.95
1.45,2
1.45,2.05
1.45,2.1
1.45,2.15
1.45,2.2
1.45,2.25
1.45,2.3
1.45,2.35
1.45,2.4
1.45,2.45
1.45,2.5
1.45,2.55
1.45,2.6
1.45,2.65
1.45,2.7
1.45,2.75
1.45,2.8
1.45,2.85
1.45,2.9
1.45,2.95
1.45,3
1.45,3.05
1.45,3.1
1.45,3.15
1.45,3.2
1.45,3.25
1.45,3.3
1.45,3.35
1.45,3.4
1.45,3.45
1.45,3.5
1.45,3.55
1.45,3.6
1.45,3.65
1.45,3.7
1.45,3.75
1.45,3.8
1.45,3.85
1.45,3.9
1.45,3.95
1.45,4
1.45,4.05
1.45,4.1
1.45,4.15
1.45,4.2
1.45,4.25
1.45,4.3
1.45,4.35
1.45,4.4
1.45,4.45
1.45,4.5
1.45,4.55
1.45,4.6
1.45,4.65
1.45,4.7
1.45,4.75
1.45,4.8
1.45,4.85
1.45,4.9
1.45,4.95
1.45,5
1.45,5.05
1.45,5.1
1.45,5.15
1.45,5.2
1.45,5.25
1.45,5.3
1.45,5.35
1.45,5.4
1.45,5.45
1.45,5.5
1.45,5.55
1.45,5.6
1.45,5.65
1.45,5.7
1.45,5.75
1.45,5.8
1.45,5.85
1.45,5.9
1.45,5.95
1.45,6
1.45,6.05
1.45,6.1
1.45,6.15
1.45,6.2
1.45,6.25
1.45,6.3
1.45,6.35
1.45,6.4
1.45,6.45
1.45,6.5
1.45,6.55
1.45,6.6
1.45,6.65
1.45,6.7
1.45,6.75
1.45,6.8
1.45,6.85
1.45,6.9
1.45,6.95
1.45,7
1.45,7.05
1.45,7.1
1.45,7.15
1.45,7.2
1.45,7.25
1.45,7.3
1.45,7.35
1.45,7.4
1.45,7.45
1.45,7.5
1.45,7.55
1.45,7.6
1.45,7.65
1.45,7.7
1.45,7.75
1.45,7.8
1.45,7.85
1.45,7.9
1.45,7.95
1.45,8
1.45,8.05
1.45,8.1
1.45,8.15
1.45,8.2
1.45,8.25
1.45,8.3
1.45,8.35
1.45,8.4
1.45,8.45
1.45,8.5
1.45,8.55
1.45,8.6
1.45,8.65
1.45,8.7
1.45,8.75
1.45,8.8
1.45,8.85
1.45,8.9
1.45,8.95
1.45,9
1.45,9.05
1.45,9.1
1.45,9.15
1.45,9.2
1.45,9.25
1.45,9.3
1.45,9.35
1.45,9.4
1.45,9.45
1.45,9.5
1.45,9.55
1.45,9.6
1.45,9.65
1.45,9.7
1.45,9.75
1.45,9.8
1.45,9.85
1.45,9.9
1.45,9.95
1.45,10
1.45,10.05
1.45,10.1
1.45,10.15
1.45,10.2
1.45,10.25
1.45,10.3
1.45,10.35
1.45,10.4
1.45,10.45
1.45,10.5
1.45,10.55
1.45,10.6
1.45,10.65
1.45,10.7
1.45,10.75
1.45,10.8
1.45,10.85
1.45,10.9
1.45,10.95
1.45,11
1.45,11.05
1.45,11.1
1.45,11.15
1.45,11.2
1.45,11.25
1.45,11.3
1.45,11.35
1.45,11.4
1.45,11.45
1.45,11.5
1.45,11.55
1.45,11.6
1.45,11.65
1.45,11.7
1.45,11.75
1.45,11.8
1.45,11.85
1.45,11.9
1.45,11.95
1.45,12
1.45,12.05
1.45,12.1
1.45,12.15
1.45,12.2
1.45,12.25
1.45,12.3
1.45,12.35
1.45,12.4
1.45,12.45
1.45,12.5
1.45,12.55
1.45,12.6
1.45,12.65
1.45,12.7
1.45,12.75
1.45,12.8
1.45,12.85
1.45,12.9
1.45,12.95
1.45,13
1.5,0
1.5,0.05
1.5,0.1
1.5,0.15
1.5,0.2
1.5,0.25
